,Learning Rate,Epoch,Mean AUC,Weight Decay,%Acc
82,0.0001,2.0,0.98,0.0001,0.6635514018691588
83,0.0001,3.0,0.9281422924901186,0.0001,0.6635514018691588
84,0.0001,4.0,0.959262187088274,0.0001,0.6635514018691588
85,0.0001,5.0,0.9469499341238472,0.0001,0.6635514018691588
86,0.0001,6.0,0.9672727272727273,0.0001,0.6635514018691588
87,0.0001,7.0,0.9587878787878787,0.0001,0.6635514018691588
88,0.0001,8.0,0.9698484848484848,0.0001,0.6635514018691588
89,0.0001,9.0,0.9472727272727272,0.0001,0.6635514018691588
90,1e-05,0.0,0.9674242424242425,1.0,0.6635514018691588
91,1e-05,1.0,0.9677470355731225,1.0,0.6635514018691588
92,1e-05,2.0,0.9672727272727272,1.0,0.6635514018691588
93,1e-05,3.0,0.9356258234519105,1.0,0.6635514018691588
94,1e-05,4.0,0.9715151515151514,1.0,0.6635514018691588
95,1e-05,5.0,0.9496969696969697,1.0,0.6635514018691588
96,1e-05,6.0,0.9574440052700922,1.0,0.6635514018691588
97,1e-05,7.0,0.9485046113306983,1.0,0.6635514018691588
98,1e-05,8.0,0.9492424242424242,1.0,0.6635514018691588
99,1e-05,9.0,0.9715151515151516,1.0,0.6635514018691588
100,1e-05,0.0,0.9843939393939394,0.01,0.6635514018691588
101,1e-05,1.0,0.9625757575757576,0.01,0.6635514018691588
102,1e-05,2.0,0.9715151515151514,0.01,0.6635514018691588
103,1e-05,3.0,0.9619696969696969,0.01,0.6635514018691588
104,1e-05,4.0,0.9625757575757576,0.01,0.6635514018691588
105,1e-05,5.0,0.9698484848484848,0.01,0.6635514018691588
106,1e-05,6.0,0.9472924901185772,0.01,0.6635514018691588
107,1e-05,7.0,0.9545652173913044,0.01,0.6635514018691588
108,1e-05,8.0,0.9818181818181819,0.01,0.6635514018691588
109,1e-05,9.0,0.9636561264822134,0.01,0.6635514018691588
110,1e-05,0.0,0.9218379446640317,0.0001,0.6635514018691588
111,1e-05,1.0,0.9427667984189724,0.0001,0.6635514018691588
112,1e-05,2.0,0.9716666666666667,0.0001,0.6635514018691588
113,1e-05,3.0,0.9684848484848486,0.0001,0.6635514018691588
114,1e-05,4.0,0.9721212121212122,0.0001,0.6635514018691588
115,1e-05,5.0,0.966060606060606,0.0001,0.6635514018691588
116,1e-05,6.0,0.9477667984189724,0.0001,0.6635514018691588
117,1e-05,7.0,0.9812121212121212,0.0001,0.6635514018691588
118,1e-05,8.0,0.9395454545454546,0.0001,0.6635514018691588
119,1e-05,9.0,0.9665349143610013,0.0001,0.6635514018691588
