,Learning Rate,Epoch,Mean AUC,Weight Decay,%Acc
57,0.001,7.0,0.956574440052701,0.0001,0.6635514018691588
58,0.001,8.0,0.9402832674571805,0.0001,0.6635514018691588
59,0.001,9.0,0.9482806324110672,0.0001,0.6635514018691588
60,0.0001,0.0,0.9533333333333335,1.0,0.6635514018691588
61,0.0001,1.0,0.9703030303030303,1.0,0.6635514018691588
62,0.0001,2.0,0.9703030303030304,1.0,0.6635514018691588
63,0.0001,3.0,0.9696969696969697,1.0,0.6635514018691588
64,0.0001,4.0,0.9595256916996049,1.0,0.6635514018691588
65,0.0001,5.0,0.9686363636363637,1.0,0.6635514018691588
66,0.0001,6.0,0.966969696969697,1.0,0.6635514018691588
67,0.0001,7.0,0.98,1.0,0.6635514018691588
68,0.0001,8.0,0.9480105401844533,1.0,0.6635514018691588
69,0.0001,9.0,0.9787878787878789,1.0,0.6635514018691588
70,0.0001,0.0,0.9848484848484849,0.01,0.6635514018691588
71,0.0001,1.0,0.9653227931488801,0.01,0.6635514018691588
72,0.0001,2.0,0.9656060606060606,0.01,0.6635514018691588
73,0.0001,3.0,0.9581818181818181,0.01,0.6635514018691588
74,0.0001,4.0,0.962292490118577,0.01,0.6635514018691588
75,0.0001,5.0,0.9514097496706192,0.01,0.6635514018691588
76,0.0001,6.0,0.9756258234519103,0.01,0.6635514018691588
77,0.0001,7.0,0.9624044795783925,0.01,0.6635514018691588
78,0.0001,8.0,0.9581818181818182,0.01,0.6635514018691588
79,0.0001,9.0,0.9463636363636363,0.01,0.6635514018691588
80,0.0001,0.0,0.9680105401844533,0.0001,0.6635514018691588
81,0.0001,1.0,0.9359090909090909,0.0001,0.6635514018691588
82,0.0001,2.0,0.9740711462450592,0.0001,0.6635514018691588
83,0.0001,3.0,0.9709090909090909,0.0001,0.6635514018691588
84,0.0001,4.0,0.933939393939394,0.0001,0.6635514018691588
85,0.0001,5.0,0.9528787878787878,0.0001,0.6635514018691588
86,0.0001,6.0,0.9557575757575758,0.0001,0.6635514018691588
87,0.0001,7.0,0.9674044795783927,0.0001,0.6635514018691588
88,0.0001,8.0,0.9503227931488801,0.0001,0.6635514018691588
89,0.0001,9.0,0.9509090909090909,0.0001,0.6635514018691588
90,1e-05,0.0,0.9575757575757575,1.0,0.6635514018691588
91,1e-05,1.0,0.9740711462450592,1.0,0.6635514018691588
92,1e-05,2.0,0.9613636363636363,1.0,0.6635514018691588
93,1e-05,3.0,0.9866666666666667,1.0,0.6635514018691588
94,1e-05,4.0,0.9572332015810276,1.0,0.6635514018691588
95,1e-05,5.0,0.9419499341238472,1.0,0.6635514018691588
96,1e-05,6.0,0.9445256916996047,1.0,0.6635514018691588
97,1e-05,7.0,0.9903030303030304,1.0,0.6635514018691588
98,1e-05,8.0,0.9745454545454545,1.0,0.6635514018691588
99,1e-05,9.0,0.9593939393939394,1.0,0.6635514018691588
100,1e-05,0.0,0.9498484848484848,0.01,0.6635514018691588
101,1e-05,1.0,0.9574044795783927,0.01,0.6635514018691588
102,1e-05,2.0,0.949505928853755,0.01,0.6635514018691588
103,1e-05,3.0,0.9510606060606059,0.01,0.6635514018691588
104,1e-05,4.0,0.966969696969697,0.01,0.6635514018691588
105,1e-05,5.0,0.9548484848484848,0.01,0.6635514018691588
106,1e-05,6.0,0.9787878787878788,0.01,0.6635514018691588
107,1e-05,7.0,0.9643939393939395,0.01,0.6635514018691588
108,1e-05,8.0,0.972859025032938,0.01,0.6635514018691588
109,1e-05,9.0,0.9528787878787878,0.01,0.6635514018691588
110,1e-05,0.0,0.9357575757575758,0.0001,0.6635514018691588
111,1e-05,1.0,0.9709090909090909,0.0001,0.6635514018691588
112,1e-05,2.0,0.9733333333333334,0.0001,0.6635514018691588
113,1e-05,3.0,0.9581818181818182,0.0001,0.6635514018691588
114,1e-05,4.0,0.9654545454545455,0.0001,0.6635514018691588
115,1e-05,5.0,0.9528787878787878,0.0001,0.6635514018691588
116,1e-05,6.0,0.9624242424242425,0.0001,0.6635514018691588
117,1e-05,7.0,0.9847167325428196,0.0001,0.6635514018691588
118,1e-05,8.0,0.9514031620553359,0.0001,0.6635514018691588
119,1e-05,9.0,0.9808168642951252,0.0001,0.6635514018691588
