,Learning Rate,Epoch,Mean AUC,Weight Decay,%Acc
83,0.0001,3.0,0.9585046113306983,0.0001,0.6635514018691588
84,0.0001,4.0,0.9515151515151515,0.0001,0.6635514018691588
85,0.0001,5.0,0.9422727272727272,0.0001,0.6635514018691588
86,0.0001,6.0,0.9543939393939394,0.0001,0.6635514018691588
87,0.0001,7.0,0.9589196310935441,0.0001,0.6635514018691588
88,0.0001,8.0,0.9656060606060606,0.0001,0.6635514018691588
89,0.0001,9.0,0.9460408432147562,0.0001,0.6635514018691588
90,1e-05,0.0,0.9672727272727273,1.0,0.5514018691588785
91,1e-05,1.0,0.9412121212121213,1.0,0.6261682242990654
92,1e-05,2.0,0.9654545454545455,1.0,0.6542056074766355
93,1e-05,3.0,0.9375757575757575,1.0,0.5981308411214953
94,1e-05,4.0,0.9678458498023715,1.0,0.6635514018691588
95,1e-05,5.0,0.9531818181818181,1.0,0.6635514018691588
96,1e-05,6.0,0.9462911725955204,1.0,0.6635514018691588
97,1e-05,7.0,0.9400065876152833,1.0,0.6542056074766355
98,1e-05,8.0,0.9806060606060606,1.0,0.6542056074766355
99,1e-05,9.0,0.9833333333333333,1.0,0.6635514018691588
100,1e-05,0.0,0.9482279314888011,0.01,0.4485981308411215
101,1e-05,1.0,0.9557048748353095,0.01,0.5794392523364486
102,1e-05,2.0,0.9721212121212122,0.01,0.6261682242990654
103,1e-05,3.0,0.9353030303030303,0.01,0.6448598130841121
104,1e-05,4.0,0.9454545454545453,0.01,0.6448598130841121
105,1e-05,5.0,0.9612121212121213,0.01,0.6635514018691588
106,1e-05,6.0,0.9616666666666667,0.01,0.6635514018691588
107,1e-05,7.0,0.9637878787878787,0.01,0.6355140186915887
108,1e-05,8.0,0.9745718050065877,0.01,0.6074766355140186
109,1e-05,9.0,0.9533069828722002,0.01,0.6542056074766355
110,1e-05,0.0,0.9623188405797102,0.0001,0.6448598130841121
111,1e-05,1.0,0.9386561264822134,0.0001,0.48598130841121495
112,1e-05,2.0,0.9721212121212122,0.0001,0.6635514018691588
113,1e-05,3.0,0.9416666666666668,0.0001,0.6635514018691588
114,1e-05,4.0,0.9621080368906456,0.0001,0.6635514018691588
115,1e-05,5.0,0.9812121212121212,0.0001,0.6635514018691588
116,1e-05,6.0,0.9757575757575756,0.0001,0.6635514018691588
117,1e-05,7.0,0.9872727272727272,0.0001,0.6542056074766355
118,1e-05,8.0,0.9654018445322794,0.0001,0.6635514018691588
119,1e-05,9.0,0.9830303030303031,0.0001,0.6635514018691588
