,Learning Rate,Epoch,Mean AUC,Weight Decay,%Acc
36,0.001,6.0,0.9842424242424243,1.0,0.6635514018691588
37,0.001,7.0,0.9445256916996047,1.0,0.6635514018691588
38,0.001,8.0,0.973201581027668,1.0,0.6635514018691588
39,0.001,9.0,0.9636363636363637,1.0,0.6635514018691588
40,0.001,0.0,0.9654018445322792,0.01,0.6635514018691588
41,0.001,1.0,0.9583926218708827,0.01,0.6635514018691588
42,0.001,2.0,0.9703030303030303,0.01,0.6635514018691588
43,0.001,3.0,0.976969696969697,0.01,0.6635514018691588
44,0.001,4.0,0.9792621870882741,0.01,0.6635514018691588
45,0.001,5.0,0.9757575757575758,0.01,0.6635514018691588
46,0.001,6.0,0.9739393939393941,0.01,0.6635514018691588
47,0.001,7.0,0.9534848484848485,0.01,0.6635514018691588
48,0.001,8.0,0.9563636363636364,0.01,0.6635514018691588
49,0.001,9.0,0.9581291172595522,0.01,0.6635514018691588
50,0.001,0.0,0.9577272727272728,0.0001,0.6635514018691588
51,0.001,1.0,0.972068511198946,0.0001,0.6635514018691588
52,0.001,2.0,0.9532806324110671,0.0001,0.6635514018691588
53,0.001,3.0,0.9575757575757576,0.0001,0.6635514018691588
54,0.001,4.0,0.9723320158102766,0.0001,0.6635514018691588
55,0.001,5.0,0.9468181818181819,0.0001,0.6635514018691588
56,0.001,6.0,0.9388866930171278,0.0001,0.6635514018691588
57,0.001,7.0,0.9806060606060606,0.0001,0.6635514018691588
58,0.001,8.0,0.9648484848484848,0.0001,0.6635514018691588
59,0.001,9.0,0.9514097496706192,0.0001,0.6635514018691588
60,0.0001,0.0,0.9490382081686429,1.0,0.6635514018691588
61,0.0001,1.0,0.9477733860342554,1.0,0.6635514018691588
62,0.0001,2.0,0.9625757575757575,1.0,0.6635514018691588
63,0.0001,3.0,0.9490382081686429,1.0,0.6635514018691588
64,0.0001,4.0,0.9395454545454546,1.0,0.6635514018691588
65,0.0001,5.0,0.9684848484848484,1.0,0.6635514018691588
66,0.0001,6.0,0.9721212121212122,1.0,0.6635514018691588
67,0.0001,7.0,0.9490909090909091,1.0,0.6635514018691588
68,0.0001,8.0,0.9709090909090909,1.0,0.6635514018691588
69,0.0001,9.0,0.9395454545454547,1.0,0.6635514018691588
70,0.0001,0.0,0.9538866930171277,0.01,0.6635514018691588
71,0.0001,1.0,0.9533333333333335,0.01,0.6635514018691588
72,0.0001,2.0,0.9763636363636364,0.01,0.6635514018691588
73,0.0001,3.0,0.96600790513834,0.01,0.6635514018691588
74,0.0001,4.0,0.9303491436100133,0.01,0.6635514018691588
75,0.0001,5.0,0.9848484848484849,0.01,0.6635514018691588
76,0.0001,6.0,0.9329380764163373,0.01,0.6635514018691588
77,0.0001,7.0,0.976969696969697,0.01,0.6635514018691588
78,0.0001,8.0,0.9769696969696969,0.01,0.6635514018691588
79,0.0001,9.0,0.9620289855072464,0.01,0.6635514018691588
80,0.0001,0.0,0.9503030303030303,0.0001,0.6635514018691588
81,0.0001,1.0,0.9636363636363636,0.0001,0.6635514018691588
82,0.0001,2.0,0.9614229249011857,0.0001,0.6635514018691588
83,0.0001,3.0,0.9680895915678523,0.0001,0.6635514018691588
84,0.0001,4.0,0.9414229249011857,0.0001,0.6635514018691588
85,0.0001,5.0,0.9775757575757577,0.0001,0.6635514018691588
86,0.0001,6.0,0.9233926218708828,0.0001,0.6635514018691588
87,0.0001,7.0,0.9628458498023715,0.0001,0.6635514018691588
88,0.0001,8.0,0.9757575757575756,0.0001,0.6635514018691588
89,0.0001,9.0,0.9452108036890645,0.0001,0.6635514018691588
90,1e-05,0.0,0.954361001317523,1.0,0.6635514018691588
91,1e-05,1.0,0.9921212121212122,1.0,0.6635514018691588
92,1e-05,2.0,0.9569696969696969,1.0,0.6635514018691588
93,1e-05,3.0,0.98,1.0,0.6635514018691588
94,1e-05,4.0,0.9769696969696969,1.0,0.6635514018691588
95,1e-05,5.0,0.9323320158102767,1.0,0.6635514018691588
96,1e-05,6.0,0.9836363636363636,1.0,0.6635514018691588
97,1e-05,7.0,0.9525428194993413,1.0,0.6635514018691588
98,1e-05,8.0,0.9650592885375494,1.0,0.6635514018691588
99,1e-05,9.0,0.936574440052701,1.0,0.6635514018691588
100,1e-05,0.0,0.9624242424242425,0.01,0.6635514018691588
101,1e-05,1.0,0.9789986824769434,0.01,0.6635514018691588
102,1e-05,2.0,0.9610276679841897,0.01,0.6635514018691588
103,1e-05,3.0,0.9430303030303031,0.01,0.6635514018691588
104,1e-05,4.0,0.9690909090909091,0.01,0.6635514018691588
105,1e-05,5.0,0.9529380764163372,0.01,0.6635514018691588
106,1e-05,6.0,0.9349077733860343,0.01,0.6635514018691588
107,1e-05,7.0,0.9757575757575758,0.01,0.6635514018691588
108,1e-05,8.0,0.94566534914361,0.01,0.6635514018691588
109,1e-05,9.0,0.9430303030303031,0.01,0.6635514018691588
110,1e-05,0.0,0.956574440052701,0.0001,0.6635514018691588
111,1e-05,1.0,0.9854545454545454,0.0001,0.6635514018691588
112,1e-05,2.0,0.9300592885375494,0.0001,0.6635514018691588
113,1e-05,3.0,0.9486363636363637,0.0001,0.6635514018691588
114,1e-05,4.0,0.9541501976284584,0.0001,0.6635514018691588
115,1e-05,5.0,0.9703030303030303,0.0001,0.6635514018691588
116,1e-05,6.0,0.9666666666666666,0.0001,0.6635514018691588
117,1e-05,7.0,0.9757575757575756,0.0001,0.6635514018691588
118,1e-05,8.0,0.9529380764163372,0.0001,0.6635514018691588
119,1e-05,9.0,0.9541501976284584,0.0001,0.6635514018691588
