,Learning Rate,Epoch,Mean AUC,Weight Decay,%Acc
0,0.01,0.0,0.9478787878787878,1.0,0.09345794392523364
1,0.01,1.0,0.9187417654808959,1.0,0.0
2,0.01,2.0,0.9146508563899868,1.0,0.6635514018691588
3,0.01,3.0,0.9662714097496706,1.0,0.6635514018691588
4,0.01,4.0,0.9406060606060607,1.0,0.6635514018691588
5,0.01,5.0,0.9179710144927534,1.0,0.09345794392523364
6,0.01,6.0,0.9163636363636364,1.0,0.6635514018691588
7,0.01,7.0,0.9254545454545453,1.0,0.09345794392523364
8,0.01,8.0,0.9696969696969697,1.0,0.6635514018691588
9,0.01,9.0,0.9224505928853755,1.0,0.6635514018691588
10,0.01,0.0,0.96,0.01,0.6635514018691588
11,0.01,1.0,0.9424242424242424,0.01,0.6635514018691588
12,0.01,2.0,0.9381818181818181,0.01,0.6635514018691588
13,0.01,3.0,0.9643741765480895,0.01,0.6635514018691588
14,0.01,4.0,0.98,0.01,0.6635514018691588
15,0.01,5.0,0.9648484848484848,0.01,0.6635514018691588
16,0.01,6.0,0.9668181818181819,0.01,0.6635514018691588
17,0.01,7.0,0.9848484848484849,0.01,0.6635514018691588
18,0.01,8.0,0.951501976284585,0.01,0.6635514018691588
19,0.01,9.0,0.9201054018445322,0.01,0.09345794392523364
20,0.01,0.0,0.961916996047431,0.0001,0.6635514018691588
21,0.01,1.0,0.9385243741765481,0.0001,0.6635514018691588
22,0.01,2.0,0.9595454545454545,0.0001,0.6635514018691588
23,0.01,3.0,0.9866666666666667,0.0001,0.6635514018691588
24,0.01,4.0,0.9672727272727272,0.0001,0.6635514018691588
25,0.01,5.0,0.9545454545454546,0.0001,0.6635514018691588
26,0.01,6.0,0.9333333333333332,0.0001,0.6635514018691588
27,0.01,7.0,0.943768115942029,0.0001,0.6635514018691588
28,0.01,8.0,0.9727272727272727,0.0001,0.6635514018691588
29,0.01,9.0,0.9259354413702239,0.0001,0.6635514018691588
30,0.001,0.0,0.9757575757575758,1.0,0.6635514018691588
31,0.001,1.0,0.9587878787878789,1.0,0.6635514018691588
32,0.001,2.0,0.9666666666666667,1.0,0.6635514018691588
33,0.001,3.0,0.9624242424242425,1.0,0.6635514018691588
34,0.001,4.0,0.9398945981554676,1.0,0.6635514018691588
35,0.001,5.0,0.9331488801054019,1.0,0.6635514018691588
36,0.001,6.0,0.9668774703557312,1.0,0.6635514018691588
37,0.001,7.0,0.9757575757575758,1.0,0.6635514018691588
38,0.001,8.0,0.9874835309617919,1.0,0.09345794392523364
39,0.001,9.0,0.9598418972332016,1.0,0.6635514018691588
40,0.001,0.0,0.9715151515151516,0.01,0.6635514018691588
